,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,subject_Claim Your Reward Now,subject_Interview Schedule,subject_Invoice Attached,subject_Meeting Reminder,subject_Project Update,subject_Suspicious Login Attempt,subject_Urgent Account Verification,subject_Weekly Newsletter,subject_Your Password Will Expire,Domain_company-secure,Domain_gmail,Domain_outlook,Domain_paypal-alert,Extension_net
427,0,1,-1.5736028496995214,-0.843942641428036,0.2830218241771926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
428,1,0,0.4256102569204237,1.0259450426813492,-0.776386685561861,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
429,1,0,1.0920146257937386,-0.22064674672490753,-0.17101039428240178,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
430,1,1,0.7588124413570813,0.7142970953297851,-0.9781787826550141,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
431,1,1,0.7588124413570813,1.960888884736042,-0.2719064428289783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432,1,1,0.7588124413570813,-0.22064674672490753,-1.1799708797481672,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
433,1,1,-0.24079411195289127,-0.843942641428036,1.468550394599467,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
434,0,1,1.0920146257937386,1.6492409373844779,-0.5241465641954197,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
435,0,1,-0.5739962963895487,-0.5322946940764718,0.04339370887907335,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
436,0,1,1.4252168102303961,0.09100120062665669,-1.2304189040214555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,1,1,-1.2404006652628639,-1.1555905887796,1.2667582975063139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
438,1,1,-1.5736028496995214,-0.5322946940764718,0.15690176349397195,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
439,0,1,-0.24079411195289127,-0.843942641428036,-0.14578638214575765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
440,1,1,-0.9071984808262062,-0.843942641428036,0.15690176349397195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
441,0,0,-0.9071984808262062,-0.843942641428036,0.3082458363138368,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
442,0,0,0.4256102569204237,1.6492409373844779,-1.0664628251332686,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
443,1,0,0.7588124413570813,1.0259450426813492,-0.776386685561861,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
444,1,1,1.0920146257937386,0.09100120062665669,-0.41063850958052106,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
445,1,1,0.7588124413570813,0.09100120062665669,-0.33496647317058864,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
446,1,1,0.7588124413570813,1.6492409373844779,-0.965566776586692,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
447,0,1,-0.5739962963895487,-0.843942641428036,0.6613820062268546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
448,1,1,0.7588124413570813,0.40264914797822093,-1.1547468676115231,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
449,1,1,-0.9071984808262062,-0.843942641428036,-0.5115345581270976,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
450,1,1,-0.5739962963895487,-0.5322946940764718,0.7622780547734311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
451,1,1,1.4252168102303961,-0.22064674672490753,-1.331314952568032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452,1,0,1.4252168102303961,-0.22064674672490753,-0.2466824306923342,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
453,1,0,0.7588124413570813,1.0259450426813492,-1.1169108494065567,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
454,1,1,0.4256102569204237,1.960888884736042,-0.7259386612885728,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
455,1,0,-0.5739962963895487,-1.1555905887796,0.09384173315236162,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
456,0,1,-0.9071984808262062,-0.843942641428036,2.0234786616056377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
457,0,1,-0.24079411195289127,-0.843942641428036,-0.38541449744387696,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
458,1,1,-1.2404006652628639,-0.843942641428036,0.5226499394753119,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459,0,0,-1.2404006652628639,-0.5322946940764718,1.329818327847924,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
460,1,0,1.0920146257937386,-0.22064674672490753,-0.5115345581270976,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461,0,1,-0.24079411195289127,-1.1555905887796,0.8631741033200077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462,1,0,0.7588124413570813,1.0259450426813492,-0.15839838821407973,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
463,1,1,0.4256102569204237,0.09100120062665669,-0.3475784792389107,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
464,1,0,-1.5736028496995214,-0.843942641428036,-0.38541449744387696,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
465,1,1,-1.2404006652628639,-0.5322946940764718,-0.019666321462536985,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466,1,0,0.7588124413570813,0.40264914797822093,-0.7259386612885728,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
467,1,0,-1.5736028496995214,-0.5322946940764718,-0.17101039428240178,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
468,0,1,1.0920146257937386,1.6492409373844779,-1.3943749829096423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
469,0,0,0.4256102569204237,-0.22064674672490753,-1.3060909404313878,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
470,0,0,1.4252168102303961,1.0259450426813492,-0.776386685561861,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
471,1,0,-0.24079411195289127,-0.5322946940764718,-0.10795036394079145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
472,1,1,1.4252168102303961,1.3375929900329135,-0.9403427644500478,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
473,0,0,-0.5739962963895487,-0.5322946940764718,1.846910576649129,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
474,1,0,-0.5739962963895487,-0.5322946940764718,0.24518580597222642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
475,0,1,0.4256102569204237,1.3375929900329135,-0.208846412487368,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
476,1,0,-0.9071984808262062,-0.5322946940764718,1.9982546494689937,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
477,0,0,0.7588124413570813,-0.22064674672490753,-0.5619825824003859,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
478,0,1,1.0920146257937386,-0.22064674672490753,-1.343926958636354,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
479,1,1,1.4252168102303961,0.09100120062665669,-0.8646707280401155,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
480,0,0,0.4256102569204237,1.0259450426813492,-0.5115345581270976,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
481,1,0,0.4256102569204237,0.7142970953297851,-0.2592944367606563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
482,0,1,-0.5739962963895487,-1.1555905887796,0.6739940122951767,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
483,1,0,-0.24079411195289127,-0.5322946940764718,1.4559383885311448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
484,1,1,1.0920146257937386,0.7142970953297851,-1.142134861543201,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485,1,1,-1.5736028496995214,-0.5322946940764718,2.010866655537316,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
486,1,1,1.0920146257937386,1.0259450426813492,-0.398026503512199,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
487,1,0,-1.2404006652628639,-0.5322946940764718,-0.3475784792389107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
488,0,1,-0.24079411195289127,-1.1555905887796,1.4054903642578567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
489,1,0,1.0920146257937386,0.7142970953297851,-0.5115345581270976,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
490,0,0,-0.5739962963895487,-0.5322946940764718,1.7334025220342304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
491,1,0,0.4256102569204237,1.0259450426813492,-0.9781787826550141,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
492,0,0,-1.2404006652628639,-1.1555905887796,0.4091418848604133,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
493,1,0,-0.24079411195289127,-1.1555905887796,1.5694464431460435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
494,0,1,-0.9071984808262062,-1.1555905887796,1.821686564512485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
495,0,1,-0.24079411195289127,-0.843942641428036,1.7207905159659083,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
496,1,0,0.4256102569204237,0.40264914797822093,-0.5998186006053521,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
497,1,0,0.4256102569204237,0.40264914797822093,-0.6502666248786403,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
498,0,1,-1.2404006652628639,-0.843942641428036,-0.4610865338538093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
499,0,1,0.4256102569204237,1.0259450426813492,-1.0916868372699127,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
500,0,0,0.7588124413570813,1.0259450426813492,-1.0412388129966244,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
501,0,1,-0.5739962963895487,-0.843942641428036,1.0523541943448387,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
502,1,0,0.7588124413570813,0.7142970953297851,-0.2845184488973004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
503,1,0,1.0920146257937386,1.0259450426813492,-1.2430309100897774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
504,1,0,-1.5736028496995214,-0.5322946940764718,2.0234786616056377,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
505,1,1,1.0920146257937386,0.40264914797822093,-1.167358873679845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
506,1,0,-0.24079411195289127,-1.1555905887796,0.724442036568465,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
507,1,0,-1.2404006652628639,-0.5322946940764718,-0.41063850958052106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
508,0,1,-0.5739962963895487,-1.1555905887796,-0.6250426127419962,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
509,1,1,0.7588124413570813,0.09100120062665669,-0.6502666248786403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
510,1,1,1.0920146257937386,0.40264914797822093,-1.2934789343630657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,1,0,1.0920146257937386,1.3375929900329135,-0.4358625217171652,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
512,1,0,-1.5736028496995214,-0.5322946940764718,0.5100379334069899,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
513,1,0,0.7588124413570813,1.6492409373844779,-0.5241465641954197,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
514,1,1,0.4256102569204237,1.6492409373844779,-0.965566776586692,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
515,1,0,-0.24079411195289127,-0.5322946940764718,2.09915069801557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
516,1,1,0.4256102569204237,1.960888884736042,-0.8646707280401155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
517,1,0,1.0920146257937386,1.0259450426813492,-0.7889986916301831,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,1,0,-0.24079411195289127,-1.1555905887796,1.0901902125498049,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
519,1,1,-0.5739962963895487,-0.5322946940764718,1.2415342853696698,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
520,1,1,0.4256102569204237,1.0259450426813492,-0.22145841855569007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
521,0,1,0.4256102569204237,-0.22064674672490753,-1.3943749829096423,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
522,1,0,0.4256102569204237,1.3375929900329135,-0.3223544671022666,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
523,1,0,0.7588124413570813,0.7142970953297851,-0.6881026430836066,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
524,0,0,-0.24079411195289127,-0.5322946940764718,0.030781702810751283,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
525,1,0,1.4252168102303961,1.3375929900329135,-1.1799708797481672,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
526,1,0,0.4256102569204237,0.09100120062665669,-0.3728024913755549,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
527,0,0,-0.9071984808262062,-0.5322946940764718,1.8973586009224173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
528,0,1,-0.9071984808262062,-0.843942641428036,1.2541462914379917,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
529,0,1,-0.5739962963895487,-0.843942641428036,0.6487700001585326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
530,1,0,0.4256102569204237,1.0259450426813492,-0.4610865338538093,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
531,1,0,-1.5736028496995214,-1.1555905887796,1.9604186312640275,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
532,1,0,-0.9071984808262062,-1.1555905887796,0.8127260790467195,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
533,0,0,1.0920146257937386,1.3375929900329135,-1.2430309100897774,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
534,1,0,1.4252168102303961,1.0259450426813492,-0.3728024913755549,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
535,1,0,-0.9071984808262062,-1.1555905887796,0.5352619455436339,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
536,0,1,-1.5736028496995214,-0.5322946940764718,-0.3475784792389107,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
537,1,0,0.4256102569204237,1.0259450426813492,-0.42325051564884314,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
538,0,1,-0.24079411195289127,-1.1555905887796,-0.33496647317058864,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
539,1,0,-1.5736028496995214,-0.5322946940764718,0.6992180244318208,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
540,0,0,-1.5736028496995214,-1.1555905887796,1.7586265341708744,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
541,0,1,-1.2404006652628639,-1.1555905887796,1.506386412804433,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
542,0,0,-0.24079411195289127,-0.5322946940764718,1.9856426434006718,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
543,1,0,1.4252168102303961,1.960888884736042,-1.3565389647046762,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
544,0,1,1.0920146257937386,0.40264914797822093,-0.38541449744387696,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
545,0,1,0.4256102569204237,1.0259450426813492,-0.15839838821407973,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
546,1,1,1.4252168102303961,-0.22064674672490753,-0.6376546188103183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
547,1,1,0.7588124413570813,0.40264914797822093,-0.9781787826550141,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,1,1,-1.5736028496995214,-0.5322946940764718,1.7334025220342304,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
549,0,0,-0.24079411195289127,-0.843942641428036,-0.3601904853072328,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
550,1,0,0.7588124413570813,0.40264914797822093,-0.5115345581270976,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
551,0,0,-0.5739962963895487,-1.1555905887796,0.7622780547734311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
552,1,0,-0.24079411195289127,-0.843942641428036,1.9099706069907392,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
553,0,1,-0.24079411195289127,-0.5322946940764718,0.11906574528900575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
554,0,1,-0.9071984808262062,-0.843942641428036,-0.09533835787246939,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
555,0,0,-0.5739962963895487,-1.1555905887796,1.5316104249410774,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
556,1,1,-1.5736028496995214,-0.5322946940764718,0.5604859576802781,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
557,0,0,-0.5739962963895487,-0.5322946940764718,0.7370540426367871,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
558,1,1,-0.5739962963895487,-0.5322946940764718,0.08122972708403955,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
559,1,0,0.7588124413570813,1.0259450426813492,-0.9907907887233361,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
560,1,0,0.4256102569204237,1.3375929900329135,-0.7385506673568948,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
561,1,0,0.7588124413570813,0.40264914797822093,-0.776386685561861,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
562,0,1,-0.5739962963895487,-0.843942641428036,1.5316104249410774,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
563,0,1,-1.5736028496995214,-0.5322946940764718,0.18212577563061608,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
564,1,1,0.4256102569204237,1.6492409373844779,-0.8898947401767596,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
565,1,1,1.4252168102303961,1.960888884736042,-0.7007146491519286,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
566,1,0,1.4252168102303961,1.3375929900329135,-1.1547468676115231,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
567,0,1,-0.5739962963895487,-0.843942641428036,0.913622127593296,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
568,1,0,0.4256102569204237,1.3375929900329135,-1.167358873679845,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
569,1,1,-1.2404006652628639,-1.1555905887796,0.018169696742429218,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
570,1,0,-1.5736028496995214,-1.1555905887796,-0.4736985399221314,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
571,1,0,0.7588124413570813,0.09100120062665669,-0.7385506673568948,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
572,0,1,0.7588124413570813,1.3375929900329135,-1.1547468676115231,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
573,1,1,0.7588124413570813,0.40264914797822093,-0.7511626734252169,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
574,1,1,0.7588124413570813,-0.22064674672490753,-0.9025067462450816,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
575,1,0,-0.9071984808262062,-1.1555905887796,1.481162400667789,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
576,1,0,-1.5736028496995214,-0.843942641428036,1.5189984188727552,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
577,0,1,-0.9071984808262062,-0.843942641428036,1.279370303574636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
578,0,1,0.7588124413570813,0.40264914797822093,-0.8016106976985051,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
579,1,0,1.4252168102303961,-0.22064674672490753,-0.4610865338538093,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
580,1,0,-0.5739962963895487,-0.5322946940764718,0.7496660487051091,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
581,0,0,-0.24079411195289127,-1.1555905887796,1.2667582975063139,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
582,0,0,-0.9071984808262062,-1.1555905887796,-0.2592944367606563,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
583,1,1,-0.5739962963895487,-0.843942641428036,1.7964625523758406,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
584,1,1,-0.5739962963895487,-0.843942641428036,-0.38541449744387696,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
585,1,0,-1.2404006652628639,-0.5322946940764718,1.4181023703261786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
586,0,1,0.7588124413570813,0.7142970953297851,-0.15839838821407973,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
587,1,1,1.4252168102303961,-0.22064674672490753,-0.7133266552202506,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
588,1,0,-1.2404006652628639,-0.5322946940764718,2.111762704083892,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
589,1,0,1.0920146257937386,-0.22064674672490753,-0.38541449744387696,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
590,1,0,1.0920146257937386,0.09100120062665669,-0.6502666248786403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
591,1,1,0.4256102569204237,1.960888884736042,-0.5872065945370301,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
592,0,1,-0.9071984808262062,-0.843942641428036,0.4469779030653795,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
593,0,0,0.7588124413570813,1.3375929900329135,-1.0160148008599803,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
594,0,0,0.4256102569204237,0.7142970953297851,-1.331314952568032,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
595,1,1,-1.5736028496995214,-1.1555905887796,1.2415342853696698,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
596,1,0,0.7588124413570813,1.6492409373844779,-0.7889986916301831,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
597,0,0,-0.9071984808262062,-0.843942641428036,1.3172063217796022,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
598,0,0,-0.24079411195289127,-0.5322946940764718,0.7875020669100753,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
599,1,0,-1.2404006652628639,-0.843942641428036,0.9514581457982622,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
600,1,1,-0.9071984808262062,-0.843942641428036,1.2415342853696698,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
601,1,0,0.7588124413570813,-0.22064674672490753,-1.3060909404313878,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
602,1,0,0.4256102569204237,1.960888884736042,-0.7385506673568948,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
603,1,1,0.7588124413570813,0.40264914797822093,-0.5493705763320638,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
604,1,1,0.7588124413570813,0.7142970953297851,-0.9907907887233361,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
605,0,1,0.7588124413570813,1.3375929900329135,-0.6502666248786403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
606,1,0,0.7588124413570813,0.09100120062665669,-1.3565389647046762,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
607,0,0,0.7588124413570813,0.40264914797822093,-0.3223544671022666,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
608,0,1,-0.5739962963895487,-0.5322946940764718,1.7207905159659083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
609,0,1,-0.5739962963895487,-0.843942641428036,1.506386412804433,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
610,1,0,-0.9071984808262062,-0.843942641428036,0.8127260790467195,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
611,0,1,-0.9071984808262062,-0.5322946940764718,1.3550423399845684,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
612,1,1,-0.24079411195289127,-0.5322946940764718,-0.5115345581270976,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
613,1,0,0.7588124413570813,0.09100120062665669,-1.2178068979531333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
614,1,0,-0.9071984808262062,-1.1555905887796,0.5352619455436339,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
615,1,1,-1.2404006652628639,-0.5322946940764718,-0.398026503512199,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
616,1,0,-0.5739962963895487,-0.5322946940764718,0.7496660487051091,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
617,0,1,-0.24079411195289127,-0.5322946940764718,0.9766821579349063,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
618,1,1,1.4252168102303961,0.40264914797822093,-0.4358625217171652,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
619,1,0,-1.2404006652628639,-0.5322946940764718,2.0234786616056377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
620,1,1,1.4252168102303961,-0.22064674672490753,-0.6754906370152844,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
621,1,1,0.4256102569204237,0.7142970953297851,-0.4610865338538093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
622,0,1,-1.5736028496995214,-0.843942641428036,0.7748900608417533,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
623,0,1,0.4256102569204237,0.7142970953297851,-0.6754906370152844,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
624,1,1,0.7588124413570813,1.960888884736042,-0.8394467159034713,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,1,1,1.4252168102303961,0.7142970953297851,-1.3565389647046762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626,1,0,1.4252168102303961,0.09100120062665669,-0.9151187523134038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
627,1,0,1.4252168102303961,1.0259450426813492,-0.5367585702637417,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
628,0,0,-0.24079411195289127,-1.1555905887796,1.329818327847924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
629,1,0,0.7588124413570813,0.40264914797822093,-0.8520587219717934,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
630,0,0,-0.24079411195289127,-1.1555905887796,-0.17101039428240178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
631,1,0,1.4252168102303961,0.09100120062665669,-1.369150970772998,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
632,1,1,-0.5739962963895487,-0.5322946940764718,1.6955665038292642,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
633,1,0,-0.5739962963895487,-0.5322946940764718,2.048702673742282,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
634,0,1,-1.2404006652628639,-1.1555905887796,1.2667582975063139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
635,1,0,-1.2404006652628639,-1.1555905887796,1.329818327847924,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
636,0,1,0.7588124413570813,0.40264914797822093,-0.42325051564884314,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
637,1,0,1.0920146257937386,-0.22064674672490753,-0.6628786309469624,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
638,0,1,0.4256102569204237,0.7142970953297851,-0.3475784792389107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
639,1,1,0.7588124413570813,-0.22064674672490753,-1.0286268069283024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
640,1,1,0.7588124413570813,0.7142970953297851,-1.3060909404313878,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
641,0,1,1.4252168102303961,1.6492409373844779,-0.6754906370152844,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
